path,type,parent_directory,size
D:\PycharmProjects\venv\Lib\site-packages\numpy\compat\__pycache__\setup.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\compat\__pycache__,741
D:\PycharmProjects\venv\Lib\site-packages\numpy\compat\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\compat\__pycache__,836
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\arrayprint.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,65333
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\arrayprint.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,4570
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\cversions.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,360
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\defchararray.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,76531
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\defchararray.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,9637
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\einsumfunc.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,53311
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\einsumfunc.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,5047
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\fromnumeric.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,132741
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\fromnumeric.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,24563
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\function_base.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,20387
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\function_base.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,4912
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\generate_numpy_api.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,7911
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\getlimits.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,26600
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\getlimits.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,88
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\memmap.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,12109
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\memmap.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,58
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\multiarray.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,57812
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\multiarray.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,25790
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\numeric.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,79544
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\numeric.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,14887
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\numerictypes.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,18787
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\numerictypes.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,3423
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\overrides.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,7274
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\records.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,38632
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\records.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,5926
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\setup.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,49808
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\setup_common.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,17515
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\shape_base.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,30666
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\shape_base.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,2897
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\umath.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,2076
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\umath_tests.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,402
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_add_newdocs.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,216052
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_add_newdocs_scalars.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,12478
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_asarray.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,4018
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_asarray.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,1128
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_dtype.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,10975
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_dtype_ctypes.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,3790
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_exceptions.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,5551
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_internal.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,29283
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_internal.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,1062
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_machar.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,11921
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_methods.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,8847
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_multiarray_tests.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,66048
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_multiarray_umath.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,2866176
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_operand_flag_tests.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,12288
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_rational_tests.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,40960
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_simd.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,1529856
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_string_helpers.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,2952
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_struct_ufunc_tests.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,14336
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_type_aliases.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,7779
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_type_aliases.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,417
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_ufunc_config.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,14410
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_ufunc_config.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,1103
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\_umath_tests.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,32256
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,5958
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\__init__.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,128
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,0
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,149244
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,2083411
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core,1119382
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include,323683
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\.doxyfile,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,60
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\arrayobject.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,294
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\arrayscalars.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,4130
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\experimental_dtype_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,15897
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\halffloat.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,2029
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\ndarrayobject.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,10434
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\ndarraytypes.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,69954
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\noprefix.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,7041
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_1_7_deprecated_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,4451
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_3kcompat.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,16478
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_common.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,38771
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_cpu.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,4758
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_endian.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,2863
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_interrupt.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,2004
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_math.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,19508
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_no_deprecated_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,698
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\npy_os.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,1156
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\numpyconfig.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,5446
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\oldnumeric.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,931
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\old_defines.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,6592
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\ufuncobject.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,12429
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\utils.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,1222
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\_dtype_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,17105
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\_neighborhood_iterator_imp.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,1947
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\_numpyconfig.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,730
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\_numpyconfig.h.in,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,899
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\__multiarray_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,63086
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\__ufunc_api.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,12770
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\libdivide,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,83256
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\random,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy,10578
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\libdivide\libdivide.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\libdivide,82217
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\libdivide\LICENSE.txt,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\libdivide,1039
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\random\bitgen.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\random,508
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\random\distributions.h,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\include\numpy\random,10070
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npymath.lib,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib,149244
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npy-pkg-config,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib,531
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npy-pkg-config\mlib.ini,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npy-pkg-config,151
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npy-pkg-config\npymath.ini,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\lib\npy-pkg-config,380
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_abc.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,2274
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_api.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,23610
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_argparse.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,2031
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_arraymethod.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,3329
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_arrayprint.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,41509
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_array_coercion.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,35277
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_array_interface.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,7812
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_casting_floatingpoint_errors.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,5217
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_casting_unittests.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,35117
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_conversion_utils.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,6767
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_cpu_dispatcher.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,1563
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_cpu_features.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,15261
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_custom_dtypes.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,9654
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_cython.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,3760
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_datetime.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,118780
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_defchararray.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,25683
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_deprecations.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,31893
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_dlpack.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,3646
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_dtype.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,77183
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_einsum.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,54960
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_errstate.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,2280
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_extint128.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,5862
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_function_base.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,16041
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_getlimits.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,6912
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_half.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,24789
D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests\test_hashtable.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\core\tests,1041
